12.281804084777832	11.890124320983887
12.281562805175781	11.89006233215332
12.312897682189941	11.893423080444336
12.350584983825684	11.897830963134766
12.388266563415527	11.90250015258789
12.426015853881836	11.90707778930664
12.463753700256348	11.911813735961914
12.501474380493164	11.91672420501709
12.539177894592285	11.92180061340332
12.576869010925293	11.92699909210205
12.614547729492188	11.932310104370117
12.65221881866455	11.937700271606445
12.727620124816895	11.948053359985352
12.762845039367676	11.958571434020996
12.79879093170166	11.970216751098633
12.834940910339355	11.981708526611328
12.870990753173828	11.993504524230957
12.90681266784668	12.005566596984863
12.942853927612305	12.017989158630371
12.978694915771484	12.0305757522583
13.050716400146484	12.054718017578125
13.082596778869629	12.071891784667969
13.115303039550781	12.090649604797363
13.147882461547852	12.109868049621582
13.180817604064941	12.1287841796875
13.213513374328613	12.147981643676758
13.246071815490723	12.16745376586914
13.278524398803711	12.187142372131348
13.310994148254395	12.20711612701416
13.375956535339355	12.245859146118164
13.407087326049805	12.267498970031738
13.437994956970215	12.289555549621582
13.46873950958252	12.311811447143555
13.49965763092041	12.333863258361816
13.530524253845215	12.356022834777832
13.561321258544922	12.378277778625488
13.592042922973633	12.400629997253418
13.62271499633789	12.423055648803711
13.684184074401855	12.467445373535156
13.713449478149414	12.49171257019043
13.742465019226074	12.516251564025879
13.771347999572754	12.540925979614258
13.800432205200195	12.565386772155762
13.829448699951172	12.589940071105957
13.858390808105469	12.6145601272583
13.88728141784668	12.639229774475098
13.916101455688477	12.66398811340332
13.973989486694336	12.713187217712402
14.00217056274414	12.738659858703613
14.030229568481445	12.764320373535156
14.058201789855957	12.790056228637695
14.086349487304688	12.815596580505371
14.114483833312988	12.841155052185059
14.14258861541748	12.866721153259277
14.170668601989746	12.89229679107666
14.198716163635254	12.91789436340332
14.226743698120117	12.943512916564941
14.282902717590332	12.994671821594238
14.314021110534668	13.008816719055176
14.348145484924316	13.019829750061035
14.383082389831543	13.028264045715332
14.418731689453125	13.034431457519531
14.455116271972656	13.040002822875977
14.491904258728027	13.044934272766113
14.529226303100586	13.049217224121094
14.566596984863281	13.052901268005371
14.604073524475098	13.056059837341309
14.641671180725098	13.058732986450195
14.679378509521484	13.061041831970215
14.717109680175781	13.062978744506836
14.75495433807373	13.064570426940918
14.830754280090332	13.0692777633667
14.868668556213379	13.070045471191406
14.906668663024902	13.070199966430664
14.944683074951172	13.07015323638916
14.982707977294922	13.069927215576172
15.020753860473633	13.069668769836426
15.05880355834961	13.069281578063965
15.096853256225586	13.06875991821289
